IPR026301, 3, IPR026298
IPR026304, 3, IPR026298
IPR026308, 3, IPR026298
IPR026309, 3, IPR026298
IPR033229, 2, IPR002475
IPR002489, 1, None
IPR017550, 2, IPR002489
IPR002490, 1, None
IPR026028, 2, IPR002490
IPR002495, 1, None
IPR009448, 2, IPR002495
IPR029993, 2, IPR002495
IPR030515, 2, IPR002495
IPR030518, 2, IPR002495
IPR030519, 2, IPR002495
IPR002502, 1, None
IPR006619, 2, IPR002502
IPR002504, 1, None
IPR011386, 2, IPR002504
IPR011391, 2, IPR002504
IPR012355, 2, IPR002504
IPR002505, 1, None
IPR004614, 2, IPR002505
IPR002510, 1, None
IPR025502, 2, IPR002510
IPR002523, 1, None
IPR004488, 2, IPR002523
IPR023714, 2, IPR002523
IPR002524, 1, None
IPR023500, 2, IPR002524
IPR023783, 2, IPR002524
IPR026765, 2, IPR002524
IPR002528, 1, None
IPR022913, 2, IPR002528
IPR002549, 1, None
IPR014227, 2, IPR002549
IPR002582, 1, None
IPR026025, 2, IPR002582
IPR002587, 1, None
IPR017815, 2, IPR002587
IPR002591, 1, None
IPR024873, 2, IPR002591
IPR029879, 3, IPR024873
IPR029881, 3, IPR024873
IPR029885, 3, IPR024873
IPR029889, 3, IPR024873
IPR029890, 3, IPR024873
IPR029895, 3, IPR024873
IPR029896, 3, IPR024873
IPR029897, 3, IPR024873
IPR026263, 2, IPR002591
IPR002610, 1, None
IPR017092, 2, IPR002610
IPR017213, 2, IPR002610
IPR023662, 2, IPR002610
IPR002616, 1, None
IPR004803, 2, IPR002616
IPR004804, 2, IPR002616
IPR028592, 2, IPR002616
IPR002618, 1, None
IPR016267, 2, IPR002618
IPR002640, 1, None
IPR008363, 2, IPR002640
IPR008364, 2, IPR002640
IPR002657, 1, None
IPR004706, 2, IPR002657
IPR004710, 2, IPR002657
IPR030203, 3, IPR004710
IPR030207, 3, IPR004710
IPR030208, 3, IPR004710
IPR030210, 3, IPR004710
IPR030209, 2, IPR002657
IPR002666, 1, None
IPR028337, 2, IPR002666
IPR028338, 2, IPR002666
IPR028339, 2, IPR002666
IPR002671, 1, None
IPR028370, 2, IPR002671
IPR002678, 1, None
IPR017221, 2, IPR002678
IPR017222, 2, IPR002678
IPR002681, 1, None
IPR016405, 2, IPR002681
IPR002684, 1, None
IPR024177, 2, IPR002684
IPR023858, 3, IPR024177
IPR002692, 1, None
IPR014395, 2, IPR002692
IPR002713, 1, None
IPR032835, 2, IPR002713
IPR002729, 1, None
IPR019851, 2, IPR002729
IPR019855, 2, IPR002729
IPR019856, 2, IPR002729
IPR019857, 2, IPR002729
IPR019858, 2, IPR002729
IPR023843, 2, IPR002729
IPR023844, 2, IPR002729
IPR027617, 2, IPR002729
IPR002731, 1, None
IPR008275, 2, IPR002731
IPR002732, 1, None
IPR014428, 2, IPR002732
IPR002736, 1, None
IPR017551, 2, IPR002736
IPR017555, 2, IPR002736
IPR002738, 1, None
IPR023539, 2, IPR002738
IPR002745, 1, None
IPR022928, 2, IPR002745
IPR002747, 1, None
IPR030978, 2, IPR002747
IPR002751, 1, None
IPR018024, 2, IPR002751
IPR002755, 1, None
IPR014052, 2, IPR002755
IPR023639, 3, IPR014052
IPR016658, 2, IPR002755
IPR002758, 1, None
IPR004847, 2, IPR002758
IPR002759, 1, None
IPR016434, 2, IPR002759
IPR016819, 2, IPR002759
IPR002773, 1, None
IPR022899, 2, IPR002773
IPR023496, 2, IPR002773
IPR002775, 1, None
IPR013795, 2, IPR002775
IPR014560, 2, IPR002775
IPR014612, 2, IPR002775
IPR020241, 3, IPR014612
IPR002778, 1, None
IPR022938, 2, IPR002778
IPR002797, 1, None
IPR024923, 2, IPR002797
IPR014249, 3, IPR024923
IPR032896, 2, IPR002797
IPR002798, 1, None
IPR014196, 2, IPR002798
IPR002804, 1, None
IPR022952, 2, IPR002804
IPR002809, 1, None
IPR008559, 2, IPR002809
IPR008568, 2, IPR002809
IPR002815, 1, None
IPR004085, 2, IPR002815
IPR013048, 2, IPR002815
IPR002816, 1, None
IPR005230, 2, IPR002816
IPR002821, 1, None
IPR002756, 2, IPR002821
IPR002826, 1, None
IPR027510, 2, IPR002826
IPR002830, 1, None
IPR014095, 2, IPR002830
IPR014096, 2, IPR002830
IPR022390, 2, IPR002830
IPR023677, 2, IPR002830
IPR032902, 2, IPR002830
IPR032903, 2, IPR002830
IPR002836, 1, None
IPR022889, 2, IPR002836
IPR002843, 1, None
IPR014272, 2, IPR002843
IPR016727, 2, IPR002843
IPR002858, 1, None
IPR006373, 2, IPR002858
IPR006374, 2, IPR002858
IPR002876, 1, None
IPR026562, 2, IPR002876
IPR002882, 1, None
IPR010115, 2, IPR002882
IPR010119, 2, IPR002882
IPR027591, 2, IPR002882
IPR002883, 1, None
IPR009031, 2, IPR002883
IPR009034, 2, IPR002883
IPR002905, 1, None
IPR022923, 2, IPR002905
IPR002908, 1, None
IPR017789, 2, IPR002908
IPR002915, 1, None
IPR005927, 2, IPR002915
IPR010210, 2, IPR002915
IPR011343, 2, IPR002915
IPR023649, 3, IPR011343
IPR028581, 3, IPR011343
IPR017291, 2, IPR002915
IPR002922, 1, None
IPR022828, 2, IPR002922
IPR027495, 2, IPR002922
IPR002930, 1, None
IPR017453, 2, IPR002930
IPR017514, 2, IPR002930
IPR002933, 1, None
IPR001160, 2, IPR002933
IPR005941, 2, IPR002933
IPR010158, 2, IPR002933
IPR017591, 3, IPR010158
IPR010159, 2, IPR002933
IPR010161, 2, IPR002933
IPR010162, 2, IPR002933
IPR010169, 2, IPR002933
IPR010174, 2, IPR002933
IPR010175, 2, IPR002933
IPR023556, 3, IPR010175
IPR010182, 2, IPR002933
IPR010964, 2, IPR002933
IPR011291, 3, IPR010964
IPR012166, 2, IPR002933
IPR017141, 2, IPR002933
IPR017149, 2, IPR002933
IPR017150, 2, IPR002933
IPR017153, 2, IPR002933
IPR017439, 2, IPR002933
IPR023905, 3, IPR017439
IPR002935, 1, None
IPR017128, 2, IPR002935
IPR033025, 2, IPR002935
IPR002946, 1, None
IPR030253, 2, IPR002946
IPR030257, 2, IPR002946
IPR030259, 2, IPR002946
IPR030261, 2, IPR002946
IPR030263, 2, IPR002946
IPR030264, 2, IPR002946
IPR002951, 1, None
IPR017993, 2, IPR002951
IPR002988, 1, None
IPR020840, 2, IPR002988
IPR002993, 1, None
IPR029913, 2, IPR002993
IPR029914, 2, IPR002993
IPR029916, 2, IPR002993
IPR003000, 1, None
IPR017328, 2, IPR003000
IPR026587, 2, IPR003000
IPR027546, 2, IPR003000
IPR028628, 2, IPR003000
IPR003004, 1, None
IPR011850, 2, IPR003004
IPR003005, 1, None
IPR003017, 2, IPR003005
IPR003023, 2, IPR003005
IPR028827, 2, IPR003005
IPR003019, 1, None
IPR000006, 2, IPR003019
IPR003020, 1, None
IPR001717, 2, IPR003020
IPR002977, 3, IPR001717
IPR002978, 3, IPR001717
IPR002979, 3, IPR001717
IPR003024, 2, IPR003020
IPR003021, 1, None
IPR003011, 2, IPR003021
IPR003027, 2, IPR003021
IPR016587, 2, IPR003021
IPR003025, 1, None
IPR003022, 2, IPR003025
IPR003026, 2, IPR003025
IPR003033, 1, None
IPR029229, 2, IPR003033
IPR003096, 1, None
IPR001997, 2, IPR003096
IPR029980, 3, IPR001997
IPR029973, 2, IPR003096
IPR029974, 2, IPR003096
IPR029978, 2, IPR003096
IPR003121, 1, None
IPR019835, 2, IPR003121
IPR003149, 1, None
IPR008953, 2, IPR003149
IPR003171, 1, None
IPR004620, 2, IPR003171
IPR004621, 2, IPR003171
IPR003175, 1, None
IPR016701, 2, IPR003175
IPR029841, 2, IPR003175
IPR029842, 2, IPR003175
IPR029843, 2, IPR003175
IPR003177, 1, None
IPR017267, 2, IPR003177
IPR003184, 1, None
IPR009173, 2, IPR003184
IPR003192, 1, None
IPR023738, 2, IPR003192
IPR003208, 1, None
IPR009192, 2, IPR003208
IPR025541, 2, IPR003208
IPR003280, 1, None
IPR003092, 2, IPR003280
IPR005406, 3, IPR003092
IPR005407, 3, IPR003092
IPR008073, 3, IPR003092
IPR003976, 2, IPR003280
IPR005410, 2, IPR003280
IPR008074, 2, IPR003280
IPR031144, 2, IPR003280
IPR003290, 1, None
IPR003291, 2, IPR003290
IPR003292, 2, IPR003290
IPR003321, 1, None
IPR017570, 2, IPR003321
IPR003329, 1, None
IPR004528, 2, IPR003329
IPR020039, 2, IPR003329
IPR003339, 1, None
IPR012809, 2, IPR003339
IPR024919, 2, IPR003339
IPR003352, 1, None
IPR004501, 2, IPR003352
IPR004801, 3, IPR004501
IPR013013, 2, IPR003352
IPR004719, 3, IPR013013
IPR013014, 2, IPR003352
IPR004718, 3, IPR013014
IPR006327, 3, IPR013014
IPR003358, 1, None
IPR025763, 2, IPR003358
IPR003369, 1, None
IPR006312, 2, IPR003369
IPR024905, 3, IPR006312
IPR018448, 2, IPR003369
IPR003370, 1, None
IPR014047, 2, IPR003370
IPR003378, 1, None
IPR017374, 2, IPR003378
IPR003392, 1, None
IPR004765, 2, IPR003392
IPR004766, 2, IPR003392
IPR030223, 2, IPR003392
IPR003393, 1, None
IPR024656, 2, IPR003393
IPR003397, 1, None
IPR005678, 2, IPR003397
IPR005681, 2, IPR003397
IPR019531, 2, IPR003397
IPR003400, 1, None
IPR014168, 2, IPR003400
IPR014170, 2, IPR003400
IPR014171, 2, IPR003400
IPR003423, 1, None
IPR010130, 2, IPR003423
IPR010131, 2, IPR003423
IPR028351, 2, IPR003423
IPR003430, 1, None
IPR012078, 2, IPR003430
IPR003438, 1, None
IPR003505, 2, IPR003438
IPR017372, 2, IPR003438
IPR003503, 3, IPR017372
IPR003504, 3, IPR017372
IPR003439, 1, None
IPR015856, 2, IPR003439
IPR015860, 2, IPR003439
IPR017902, 2, IPR003439
IPR003440, 1, None
IPR026953, 2, IPR003440
IPR003442, 1, None
IPR012180, 2, IPR003442
IPR003443, 1, None
IPR020439, 2, IPR003443
IPR020410, 3, IPR020439
IPR020451, 3, IPR020439
IPR020466, 3, IPR020439
IPR028151, 2, IPR003443
IPR003445, 1, None
IPR004772, 2, IPR003445
IPR004773, 2, IPR003445
IPR015958, 3, IPR004773
IPR003446, 1, None
IPR017837, 2, IPR003446
IPR003448, 1, None
IPR028888, 2, IPR003448
IPR003462, 1, None
IPR014334, 2, IPR003462
IPR023866, 2, IPR003462
IPR028609, 2, IPR003462
IPR012742, 3, IPR028609
IPR003473, 1, None
IPR023066, 2, IPR003473
IPR023513, 2, IPR003473
IPR023515, 2, IPR003473
IPR003489, 1, None
IPR016968, 2, IPR003489
IPR003492, 1, None
IPR018460, 2, IPR003492
IPR003500, 1, None
IPR004783, 2, IPR003500
IPR004784, 2, IPR003500
IPR004785, 2, IPR003500
IPR011860, 2, IPR003500
IPR003501, 1, None
IPR013011, 2, IPR003501
IPR003353, 3, IPR013011
IPR029503, 3, IPR013011
IPR013012, 2, IPR003501
IPR003544, 1, None
IPR026031, 2, IPR003544
IPR003558, 1, None
IPR003559, 2, IPR003558
IPR015957, 2, IPR003558
IPR003567, 1, None
IPR003568, 2, IPR003567
IPR003570, 3, IPR003568
IPR017563, 3, IPR003568
IPR003569, 2, IPR003567
IPR003571, 1, None
IPR003572, 2, IPR003571
IPR003585, 1, None
IPR027789, 2, IPR003585
IPR003594, 1, None
IPR020575, 2, IPR003594
IPR032834, 2, IPR003594
IPR003604, 1, None
IPR000690, 2, IPR003604
IPR003607, 1, None
IPR002073, 2, IPR003607
IPR006674, 2, IPR003607
IPR006675, 3, IPR006674
IPR003609, 1, None
IPR000177, 2, IPR003609
IPR003610, 1, None
IPR032798, 2, IPR003610
IPR003614, 1, None
IPR001542, 2, IPR003614
IPR003615, 1, None
IPR002711, 2, IPR003615
IPR029471, 2, IPR003615
IPR003619, 1, None
IPR013019, 2, IPR003619
IPR003645, 1, None
IPR015369, 2, IPR003645
IPR003658, 1, None
IPR014237, 2, IPR003658
IPR003664, 1, None
IPR012116, 2, IPR003664
IPR012281, 2, IPR003664
IPR003667, 1, None
IPR010967, 2, IPR003667
IPR010968, 2, IPR003667
IPR011292, 2, IPR003667
IPR011293, 2, IPR003667
IPR003671, 1, None
IPR029564, 2, IPR003671
IPR029567, 2, IPR003671
IPR029578, 2, IPR003671
IPR029579, 2, IPR003671
IPR003672, 1, None
IPR011771, 2, IPR003672
IPR011953, 2, IPR003672
IPR003673, 1, None
IPR017659, 2, IPR003673
IPR023452, 2, IPR003673
IPR026347, 2, IPR003673
IPR003674, 1, None
IPR026410, 2, IPR003674
IPR003675, 1, None
IPR014346, 2, IPR003675
IPR026420, 3, IPR014346
IPR015837, 2, IPR003675
IPR016515, 2, IPR003675
IPR016765, 2, IPR003675
IPR003688, 1, None
IPR014135, 2, IPR003688
IPR003689, 1, None
IPR004698, 2, IPR003689
IPR023498, 2, IPR003689
IPR003694, 1, None
IPR014445, 2, IPR003694
IPR022926, 2, IPR003694
IPR003695, 1, None
IPR022371, 2, IPR003695
IPR003698, 1, None
IPR027526, 2, IPR003698
IPR027527, 2, IPR003698
IPR003702, 1, None
IPR017821, 2, IPR003702
IPR023990, 2, IPR003702
IPR003715, 1, None
IPR017477, 2, IPR003715
IPR017478, 2, IPR003715
IPR003718, 1, None
IPR019904, 2, IPR003718
IPR019905, 2, IPR003718
IPR019938, 2, IPR003718
IPR019953, 2, IPR003718
IPR003721, 1, None
IPR024894, 2, IPR003721
IPR003733, 1, None
IPR016229, 2, IPR003733
IPR003737, 1, None
IPR017810, 2, IPR003737
IPR017811, 2, IPR003737
IPR023841, 2, IPR003737
IPR023842, 2, IPR003737
IPR003739, 1, None
IPR022447, 2, IPR003739
IPR022459, 2, IPR003739
IPR022462, 2, IPR003739
IPR030801, 2, IPR003739
IPR031015, 2, IPR003739
IPR003742, 1, None
IPR016051, 2, IPR003742
IPR003746, 1, None
IPR005228, 2, IPR003746
IPR003749, 1, None
IPR010034, 2, IPR003749
IPR010035, 2, IPR003749
IPR010038, 2, IPR003749
IPR028887, 2, IPR003749
IPR003752, 1, None
IPR012187, 2, IPR003752
IPR022920, 2, IPR003752
IPR023792, 2, IPR003752
IPR003763, 1, None
IPR015993, 2, IPR003763
IPR003767, 1, None
IPR017590, 2, IPR003767
IPR023689, 2, IPR003767
IPR003773, 1, None
IPR030868, 2, IPR003773
IPR030869, 2, IPR003773
IPR003780, 1, None
IPR023754, 2, IPR003780
IPR023755, 2, IPR003780
IPR003782, 1, None
IPR017276, 2, IPR003782
IPR003785, 1, None
IPR023871, 2, IPR003785
IPR024901, 2, IPR003785
IPR031034, 2, IPR003785
IPR003789, 1, None
IPR018027, 2, IPR003789
IPR019004, 2, IPR003789
IPR003795, 1, None
IPR022906, 2, IPR003795
IPR003801, 1, None
IPR022838, 2, IPR003801
IPR022840, 2, IPR003801
IPR003810, 1, None
IPR014205, 2, IPR003810
IPR022929, 2, IPR003810
IPR003817, 1, None
IPR033175, 2, IPR003817
IPR033177, 2, IPR003817
IPR033178, 3, IPR033177
IPR033179, 3, IPR033177
IPR003826, 1, None
IPR009165, 2, IPR003826
IPR017716, 2, IPR003826
IPR027549, 3, IPR017716
IPR003830, 1, None
IPR022370, 2, IPR003830
IPR003855, 1, None
IPR023051, 2, IPR003855
IPR003914, 1, None
IPR029880, 2, IPR003914
IPR029882, 2, IPR003914
IPR003918, 1, None
IPR004775, 2, IPR003918
IPR010227, 2, IPR003918
IPR022997, 3, IPR010227
IPR003938, 1, None
IPR003949, 2, IPR003938
IPR003950, 2, IPR003938
IPR003967, 2, IPR003938
IPR030172, 3, IPR003967
IPR030169, 2, IPR003938
IPR030173, 2, IPR003938
IPR003991, 1, None
IPR003992, 2, IPR003991
IPR004000, 1, None
IPR015623, 2, IPR004000
IPR027127, 2, IPR004000
IPR027306, 2, IPR004000
IPR027664, 2, IPR004000
IPR027665, 2, IPR004000
IPR027666, 2, IPR004000
IPR027667, 2, IPR004000
IPR027668, 2, IPR004000
IPR027678, 2, IPR004000
IPR027679, 2, IPR004000
IPR027680, 2, IPR004000
IPR029909, 2, IPR004000
IPR029911, 2, IPR004000
IPR029912, 2, IPR004000
IPR030054, 2, IPR004000
IPR030068, 2, IPR004000
IPR030071, 2, IPR004000
IPR030074, 2, IPR004000
IPR030139, 2, IPR004000
IPR004006, 1, None
IPR012736, 2, IPR004006
IPR004007, 1, None
IPR012737, 2, IPR004007
IPR004031, 1, None
IPR004032, 2, IPR004031
IPR003932, 3, IPR004032
IPR003933, 3, IPR004032
IPR003934, 3, IPR004032
IPR003935, 3, IPR004032
IPR003936, 3, IPR004032
IPR006187, 2, IPR004031
IPR003548, 3, IPR006187
IPR003549, 3, IPR006187
IPR003550, 3, IPR006187
IPR003551, 3, IPR006187
IPR003552, 3, IPR006187
IPR003553, 3, IPR006187
IPR003554, 3, IPR006187
IPR003555, 3, IPR006187
IPR003556, 3, IPR006187
IPR003925, 3, IPR006187
IPR003926, 3, IPR006187
IPR003927, 3, IPR006187
IPR003928, 3, IPR006187
IPR005411, 3, IPR006187
IPR008094, 3, IPR006187
IPR008368, 2, IPR004031
IPR005421, 3, IPR008368
IPR005422, 3, IPR008368
IPR005423, 3, IPR008368
IPR008369, 3, IPR008368
IPR008370, 3, IPR008368
IPR008371, 3, IPR008368
IPR008372, 3, IPR008368
IPR026748, 2, IPR004031
IPR004033, 1, None
IPR014122, 2, IPR004033
IPR032904, 2, IPR004033
IPR004039, 1, None
IPR024934, 2, IPR004039
IPR024935, 3, IPR024934
IPR004042, 1, None
IPR015147, 2, IPR004042
IPR004087, 1, None
IPR004044, 2, IPR004087
IPR004088, 2, IPR004087
IPR004093, 1, None
IPR008124, 2, IPR004093
IPR004115, 1, None
IPR029349, 2, IPR004115
IPR029351, 2, IPR004115
IPR004130, 1, None
IPR030228, 2, IPR004130
IPR030230, 2, IPR004130
IPR030231, 2, IPR004130
IPR004137, 1, None
IPR004460, 2, IPR004137
IPR010047, 2, IPR004137
IPR010048, 2, IPR004137
IPR004142, 1, None
IPR030690, 2, IPR004142
IPR030692, 2, IPR004142
IPR030693, 2, IPR004142
IPR030695, 2, IPR004142
IPR004156, 1, None
IPR030764, 2, IPR004156
IPR004165, 1, None
IPR005777, 2, IPR004165
IPR014388, 2, IPR004165
IPR004170, 1, None
IPR018123, 2, IPR004170
IPR004172, 1, None
IPR015132, 2, IPR004172
IPR015143, 2, IPR004172
IPR004203, 1, None
IPR013288, 2, IPR004203
IPR004205, 1, None
IPR020101, 2, IPR004205
IPR004214, 1, None
IPR008036, 2, IPR004214
IPR004216, 1, None
IPR015888, 2, IPR004216
IPR024664, 2, IPR004216
IPR004221, 1, None
IPR018131, 2, IPR004221
IPR004232, 1, None
IPR022513, 2, IPR004232
IPR004241, 1, None
IPR027731, 2, IPR004241
IPR004254, 1, None
IPR005744, 2, IPR004254
IPR004260, 1, None
IPR012650, 2, IPR004260
IPR021143, 2, IPR004260
IPR004263, 1, None
IPR027670, 2, IPR004263
IPR027673, 2, IPR004263
IPR027674, 2, IPR004263
IPR027675, 2, IPR004263
IPR004269, 1, None
IPR032934, 2, IPR004269
IPR032935, 2, IPR004269
IPR032937, 2, IPR004269
IPR004274, 1, None
IPR011943, 2, IPR004274
IPR011947, 2, IPR004274
IPR011948, 2, IPR004274
IPR004299, 1, None
IPR014371, 2, IPR004299
IPR027251, 3, IPR014371
IPR030687, 3, IPR014371
IPR024194, 2, IPR004299
IPR024024, 3, IPR024194
IPR028362, 3, IPR024194
IPR032980, 2, IPR004299
IPR032981, 2, IPR004299
IPR004307, 1, None
IPR030164, 2, IPR004307
IPR004313, 1, None
IPR023956, 2, IPR004313
IPR027496, 2, IPR004313
IPR004316, 1, None
IPR018175, 2, IPR004316
IPR018178, 2, IPR004316
IPR018179, 2, IPR004316
IPR004323, 1, None
IPR023700, 2, IPR004323
IPR004324, 1, None
IPR004338, 1, None
IPR010966, 2, IPR004338
IPR011303, 2, IPR004338
IPR004344, 1, None
IPR027746, 2, IPR004344
IPR027748, 2, IPR004344
IPR027749, 2, IPR004344
IPR027750, 2, IPR004344
IPR027751, 2, IPR004344
IPR027752, 2, IPR004344
IPR027754, 2, IPR004344
IPR004345, 1, None
IPR031117, 2, IPR004345
IPR004347, 1, None
IPR022279, 2, IPR004347
IPR022366, 2, IPR004347
IPR004349, 1, None
IPR014278, 2, IPR004349
IPR014279, 2, IPR004349
IPR004358, 1, None
IPR013727, 2, IPR004358
IPR004374, 1, None
IPR020853, 2, IPR004374
IPR004383, 1, None
IPR022881, 2, IPR004383
IPR027492, 2, IPR004383
IPR004403, 1, None
IPR020918, 2, IPR004403
IPR004405, 1, None
IPR023521, 2, IPR004405
IPR004408, 1, None
IPR015834, 2, IPR004408
IPR030855, 2, IPR004408
IPR004441, 1, None
IPR024915, 2, IPR004441
IPR004447, 1, None
IPR023831, 2, IPR004447
IPR004450, 1, None
IPR026260, 2, IPR004450
IPR004452, 1, None
IPR022825, 2, IPR004452
IPR004456, 1, None
IPR023665, 2, IPR004456
IPR004461, 1, None
IPR023432, 2, IPR004461
IPR004465, 1, None
IPR020852, 2, IPR004465
IPR004476, 1, None
IPR011804, 2, IPR004476
IPR011805, 2, IPR004476
IPR004480, 1, None
IPR014434, 2, IPR004480
IPR004481, 1, None
IPR004817, 2, IPR004481
IPR030232, 2, IPR004481
IPR030245, 2, IPR004481
IPR030248, 2, IPR004481
IPR004483, 1, None
IPR033098, 2, IPR004483
IPR004493, 1, None
IPR020791, 2, IPR004493
IPR004507, 1, None
IPR032901, 2, IPR004507
IPR004511, 1, None
IPR011798, 2, IPR004511
IPR011800, 2, IPR004511
IPR004516, 1, None
IPR004517, 2, IPR004516
IPR015807, 2, IPR004516
IPR004529, 1, None
IPR022911, 2, IPR004529
IPR022917, 2, IPR004529
IPR004531, 1, None
IPR022918, 2, IPR004531
IPR004536, 1, None
IPR023061, 2, IPR004536
IPR004537, 1, None
IPR014431, 2, IPR004537
IPR004540, 1, None
IPR030848, 2, IPR004540
IPR004556, 1, None
IPR017127, 2, IPR004556
IPR019874, 2, IPR004556
IPR022446, 2, IPR004556
IPR004560, 1, None
IPR023492, 2, IPR004560
IPR004562, 1, None
IPR023741, 2, IPR004562
IPR004564, 1, None
IPR018323, 2, IPR004564
IPR004567, 1, None
IPR011602, 2, IPR004567
IPR015844, 2, IPR004567
IPR004582, 1, None
IPR018324, 2, IPR004582
IPR004583, 1, None
IPR018026, 2, IPR004583
IPR004588, 1, None
IPR016425, 2, IPR004588
IPR017178, 2, IPR004588
IPR004589, 1, None
IPR006293, 2, IPR004589
IPR004601, 1, None
IPR023520, 2, IPR004601
IPR004613, 1, None
IPR030854, 2, IPR004613
IPR030879, 2, IPR004613
IPR004615, 1, None
IPR018382, 2, IPR004615
IPR004625, 1, None
IPR023479, 2, IPR004625
IPR023685, 2, IPR004625
IPR004629, 1, None
IPR023085, 2, IPR004629
IPR004645, 1, None
IPR018384, 2, IPR004645
IPR004666, 1, None
IPR011870, 2, IPR004666
IPR023533, 2, IPR004666
IPR031039, 2, IPR004666
IPR004679, 1, None
IPR018025, 2, IPR004679
IPR004684, 1, None
IPR018395, 2, IPR004684
IPR004686, 1, None
IPR028825, 2, IPR004686
IPR004687, 1, None
IPR018396, 2, IPR004687
IPR018397, 3, IPR018396
IPR018400, 2, IPR004687
IPR018401, 2, IPR004687
IPR004693, 1, None
IPR018403, 2, IPR004693
IPR004695, 1, None
IPR011552, 2, IPR004695
IPR030183, 2, IPR004695
IPR030185, 2, IPR004695
IPR004697, 1, None
IPR011540, 2, IPR004697
IPR004701, 1, None
IPR012844, 2, IPR004701
IPR013789, 2, IPR004701
IPR004703, 1, None
IPR013853, 2, IPR004703
IPR004704, 1, None
IPR018405, 2, IPR004704
IPR004712, 1, None
IPR032516, 2, IPR004712
IPR004713, 1, None
IPR004798, 2, IPR004713
IPR030177, 3, IPR004798
IPR004716, 1, None
IPR018454, 2, IPR004716
IPR004722, 1, None
IPR024403, 2, IPR004722
IPR004723, 1, None
IPR022834, 2, IPR004723
IPR004728, 1, None
IPR011553, 2, IPR004728
IPR004729, 1, None
IPR002153, 2, IPR004729
IPR005457, 3, IPR002153
IPR005458, 3, IPR002153
IPR005459, 3, IPR002153
IPR005460, 3, IPR002153
IPR005461, 3, IPR002153
IPR005462, 3, IPR002153
IPR005463, 3, IPR002153
IPR008344, 2, IPR004729
IPR008345, 3, IPR008344
IPR008346, 3, IPR008344
IPR008347, 2, IPR004729
IPR008348, 3, IPR008347
IPR024863, 3, IPR008347
IPR024865, 3, IPR008347
IPR024866, 3, IPR008347
IPR004776, 1, None
IPR014024, 2, IPR004776
IPR004788, 1, None
IPR020672, 2, IPR004788
IPR004792, 1, None
IPR022460, 2, IPR004792
IPR004802, 1, None
IPR026326, 2, IPR004802
IPR004805, 1, None
IPR023073, 2, IPR004805
IPR004813, 1, None
IPR004648, 2, IPR004813
IPR004814, 2, IPR004813
IPR004835, 1, None
IPR004834, 2, IPR004835
IPR004836, 1, None
IPR002987, 2, IPR004836
IPR004842, 1, None
IPR000076, 2, IPR004842
IPR000622, 3, IPR000076
IPR030354, 3, IPR000076
IPR030358, 3, IPR000076
IPR030364, 3, IPR000076
IPR002443, 2, IPR004842
IPR002444, 3, IPR002443
IPR002445, 3, IPR002443
IPR002948, 2, IPR004842
IPR004846, 1, None
IPR001775, 2, IPR004846
IPR013355, 3, IPR001775
IPR013356, 3, IPR001775
IPR013358, 3, IPR001775
IPR003522, 2, IPR004846
IPR013359, 2, IPR004846
IPR004861, 1, None
IPR020428, 2, IPR004861
IPR004864, 1, None
IPR013990, 2, IPR004864
IPR004896, 1, None
IPR026036, 2, IPR004896
IPR004923, 1, None
IPR005217, 2, IPR004923
IPR004925, 1, None
IPR012687, 2, IPR004925
IPR024677, 2, IPR004925
IPR012688, 3, IPR024677
IPR004929, 1, None
IPR016417, 2, IPR004929
IPR004934, 1, None
IPR030129, 2, IPR004934
IPR030130, 2, IPR004934
IPR030131, 2, IPR004934
IPR030132, 2, IPR004934
IPR030133, 2, IPR004934
IPR030135, 2, IPR004934
IPR030136, 2, IPR004934
IPR030137, 2, IPR004934
IPR004937, 1, None
IPR017807, 2, IPR004937
IPR004960, 1, None
IPR011920, 2, IPR004960
IPR030857, 3, IPR011920
IPR011921, 2, IPR004960
IPR004979, 1, None
IPR008122, 2, IPR004979
IPR008123, 2, IPR004979
IPR004981, 1, None
IPR017485, 2, IPR004981
IPR004991, 1, None
IPR009208, 2, IPR004991
IPR009209, 2, IPR004991
IPR011218, 2, IPR004991
IPR004992, 1, None
IPR014076, 2, IPR004992
IPR014077, 2, IPR004992
IPR004993, 1, None
IPR031110, 2, IPR004993
IPR005016, 1, None
IPR029552, 2, IPR005016
IPR029554, 2, IPR005016
IPR029555, 2, IPR005016
IPR029557, 2, IPR005016
IPR029559, 2, IPR005016
IPR029563, 2, IPR005016
IPR005019, 1, None
IPR004597, 2, IPR005019
IPR005024, 1, None
IPR029888, 2, IPR005024
IPR005026, 1, None
IPR030524, 2, IPR005026
IPR030525, 2, IPR005026
IPR030526, 2, IPR005026
IPR030527, 2, IPR005026
IPR005033, 1, None
IPR016665, 2, IPR005033
IPR005045, 1, None
IPR030351, 2, IPR005045
IPR030352, 2, IPR005045
IPR030353, 2, IPR005045
IPR005062, 1, None
IPR017173, 2, IPR005062
IPR005065, 1, None
IPR016715, 2, IPR005065
IPR005077, 1, None
IPR014173, 2, IPR005077
IPR005078, 1, None
IPR032915, 2, IPR005078
IPR032916, 2, IPR005078
IPR033474, 2, IPR005078
IPR005094, 1, None
IPR016644, 2, IPR005094
IPR005122, 1, None
IPR005273, 2, IPR005122
IPR032579, 2, IPR005122
IPR005123, 1, None
IPR006620, 2, IPR005123
IPR005134, 1, None
